id,track_id,created_at,thread_id,username,body
231710271,204766425,2015/05/11 19:53:47 +0000,709924,Media Roots,@jeff-mcleroy: If you care about women's rights stop being a misogynistic moron by trying to stifle free speech on the internet with cowardly intimidation tactics you stupid fuck- Robbie
231709227,204766425,2015/05/11 19:46:22 +0000,1017771,Media Roots,"@jeff-mcleroy: Oh don't worry, we're definitely keeping your vile comments up here to show everybody how disgusting ignorant and misogynistic people like you are.  It's truly horrifying that people like you (apparently a father of actual children) exist in the vile state that you do. Would your kids and family be interested to know you are calling females who speak their mind 'cunts' online?  I'll let them know asap - Robbie"
231704204,204766425,2015/05/11 19:08:26 +0000,1060006,Jeff Mcleroy,"I cant listen anymore, these two are just fucking retarded"
231704041,204766425,2015/05/11 19:07:17 +0000,989212,Jeff Mcleroy,The arrogance of Abby is why she needs to just get Aids
231703914,204766425,2015/05/11 19:06:19 +0000,884495,Jeff Mcleroy,"Liberals like Abby and this other girl.  Communist, arrogant, judgmental, self absorbed, delusional and just sad"
231703668,204766425,2015/05/11 19:04:25 +0000,752681,Jeff Mcleroy,"This guy talking has a 3 inch penis and wishes he could cut it off, what a toolbag.  he would just call the cops if ever faced with a challenge to his manhood"
231703492,204766425,2015/05/11 19:03:04 +0000,709924,Jeff Mcleroy,"If you care about women's rights, go to a Muslim country....What a tool ""Fuck Abby Martin"" shirt when she dies"
231702776,204766425,2015/05/11 18:57:40 +0000,498538,Jeff Mcleroy,"Abby is just a stuck up cunt who thinks she can do anything she wants and get away with it.  Fuck her, I am glad people know her address.  When she dies we can wear a ""Fuck Abby Martin"" shirt"
231701193,204766425,2015/05/11 18:46:25 +0000,3566177,Jon Whitener,"I beg to differ.  Chris Kyle was a principled person, but his principles included murderous hatred for Muslims and Iraqis."
231698677,204766425,2015/05/11 18:27:38 +0000,3130892,Jon Whitener,"""Why are you *so* angry if you know that you're right?""  BAM!"
231689708,204766425,2015/05/11 17:28:43 +0000,2273740,Jon Whitener,"I *cannot* hear Abby say, ""no hope for this country""!  We need you Abby!  Two quotes:  ""If people bring so much courage to this world the world has to kill them to break them, so of course it kills them. The world breaks everyone and afterward many are strong in the broken places. But those that will not break it kills. It kills the very good and the very gentle and the very brave impartially. If you are none of these you can be sure it will kill you too but there will be no special hurry.""- Ernest Hemingway (A Farewell to Arms) ... ""[A]s far as optimism is concerned, you basically have two choices. You can say, 'Nothing is going to work, and so I am not going to do anything.' You can therefore guarantee that the worst possible outcomes will come about. Or, you can take the other position. You can say: 'Look, maybe something will work. Therefore, I will engage myself in trying to make it work and maybe there is a chance that things can get better.' That is your choice."" - Noam Chomsky"
231681373,204766425,2015/05/11 16:23:30 +0000,2171831,Jon Whitener,"Jesus is the other personage that a ""Fuck __"" t-shirt would create such a firestorm of criticism.  The fact that some sad and very angry lost men put a sniper on the level of Jesus shows you how twisted their minds are."
231634618,204766425,2015/05/11 07:11:16 +0000,692867,Nicholas Jenness,"I dont get it, isn't there school shootings every other month in the US? and cop shootings? where else do these acts come from if not from a sizable percentage of the population being, well lost psychos."
231633034,204766425,2015/05/11 06:43:04 +0000,1349520,BroadsideBalladeer,"What a Sick, Zionist, militarist, capitalist, shallow, stupid culture,  this Chris Kyle propaganda cultivates. Sorry it came lashing out at you, dear Abby. You are the real heroic citizen journalist. Bon Courage to you!"
231630883,204766425,2015/05/11 06:06:47 +0000,318731,Crows Descend,I totally agree with Abby Martin and this host. The mass amounts of brainwashed patriotic fucks who fall for the blatant propaganda is astonishing. LOL.
231630785,204766425,2015/05/11 06:04:59 +0000,1218002,Media Roots,"@paradoxmiller: ""Genesis 17:12 He who is eight days old among you shall be circumcised. Every male throughout your generations, whether born in your house or bought with your money from any foreigner who is not of your offspring,"" - Robbie"
231630737,204766425,2015/05/11 06:04:06 +0000,1218002,Media Roots,"@paradoxmiller: ""Jeremiah 4:4 Circumcise yourselves to the Lord; remove the foreskin of your hearts, O men of Judah and inhabitants of Jerusalem; lest my wrath go forth like fire, and burn with none to quench it, because of the evil of your deeds.” - Robbie"
231628303,204766425,2015/05/11 05:19:31 +0000,1417000,CMACD,@cmacd: just kidding :p
231625897,204766425,2015/05/11 04:37:20 +0000,1417000,Media Roots,"@cmacd: Abby is one of the hosts of Media Roots Radio, fast forward about 45 seconds in to skip past the music."
231625647,204766425,2015/05/11 04:33:03 +0000,1417000,CMACD,"I thought this was an abby martin interview not a chillout mix, cool tho"
231625038,204766425,2015/05/11 04:23:41 +0000,1218002,Paradoxmiller,"Did Jesus talk about genital mutilation and rape in the Dead Sea Scrolls or something, 'cause I don't remember any of that in the bible? Hypocrites at their best I suppose."
231621997,204766425,2015/05/11 03:35:54 +0000,657814,user655412089,"if your BF has PTSD, I'm sure you Abby are fully capable to help him through it..... ;)"
231621261,204766425,2015/05/11 03:23:59 +0000,264228,Ross Carruthers,"If your playing a game of high stakes poker and your opponent is bona fide loco, that can be helpful,   Reagan wasn't a. Joke,  having someone with senile dementia with the power to press the red button is no joke."
231620763,204766425,2015/05/11 03:16:41 +0000,219333,Ross Carruthers,As long as anywhere invaded has oil and gas pipelines.    It's all about oil.
231620559,204766425,2015/05/11 03:13:19 +0000,914113,Barry Hamill,ha ha ha ha ....loving the uber american accents
231619697,204766425,2015/05/11 02:59:23 +0000,242015,Barry Hamill,on a serious note ...on seeing the rape and murder threats i was immbarassed as a guy ...and i would be pissed if some scumbag wrote that shit online about my sister....as a guy i'm sorry abby those retards let us all down
231619580,204766425,2015/05/11 02:57:37 +0000,1206,Media Roots,Fluorescent Grey - Ode to Chris Kyle's Broken Cow-Beating Hand (unreleased)
231619424,204766425,2015/05/11 02:55:15 +0000,200670,Barry Hamill,FREEDOM COOKIES DAMN IT .....LOL
231619081,204766425,2015/05/11 02:49:39 +0000,36219,BONOBOVILLE RADIO,Our heart goes out to you Abby. We're listining to you here in Bonoboville.
231615420,204766425,2015/05/11 01:57:46 +0000,1562,jerran2014,great midiaroots radio abby rebbie
232877725,203974193,2015/05/20 20:34:06 +0000,3223011,Zaz Art,"We actually do have vomitoriums: a passage situated below or behind a tier of seats in an amphitheatre or a stadium, through which big crowds can exit rapidly at the end of a performance. So, it begs the question, where do we see an exodus from mass-consumption media?"
232657910,203974193,2015/05/19 06:57:21 +0000,859505,TipMinionAlice,"@media-roots, @melted_harps would like to send you 1 guerilla radio (1,998 bits/$0.47). Pick it up here: https://www.changetip.com/collect/844537?m=9"
232657726,203974193,2015/05/19 06:54:13 +0000,859505,Melted_Harps,@changetip: 1 guerilla radio
232657446,203974193,2015/05/19 06:50:04 +0000,768217,Melted_Harps,"Abby, thanks for putting a spotlight on these topics; I really enjoyed thse podcasts and your Joe Rogan visit. Keep doing what you're doing!"
231660184,203974193,2015/05/11 13:07:22 +0000,463101,Dre Christian 2,Salute Media Roots!
231264376,203974193,2015/05/08 02:40:54 +0000,3329486,EthanDog,amazing quote.
230925582,203974193,2015/05/05 16:17:16 +0000,997,jerran2014,good midiaroots radio
230885094,203974193,2015/05/05 09:24:26 +0000,2259067,eljee,"Same with Tor/Open Whisper/Cryptocat projects... all funded through Open Technology Fund, which is in turn funded by Radio Free Asia. https://www.opentechfund.org/about"
230874124,203974193,2015/05/05 06:18:45 +0000,4567302,Media Roots,Fluorescent Grey - For Chelsea [unreleased]
230874076,203974193,2015/05/05 06:18:03 +0000,14824,Media Roots,Fluorescent Grey - For Chelsea   [unreleased]
338058049,203365590,2017/03/25 17:35:23 +0000,1101,Yuri S,"great intervew! Mark Ames is totally bad ass, I enjoy reading articles both old and new from him on Exile, Exiled Online, NSFW, and Pando. superb truthteller and mythbuster who ought to be on independent media and the alternative left news sources more often. very underrated."
230385423,203365590,2015/05/01 03:25:04 +0000,2562955,jerran2014,good midiaroots
230373736,203365590,2015/05/01 01:08:29 +0000,4150427,Media Roots,Donate at www.mediaroots.org
230373721,203365590,2015/05/01 01:08:20 +0000,4252496,Media Roots,Wisp orchestrated by Fluorescent Grey - untitled (snippet2)
230373694,203365590,2015/05/01 01:08:03 +0000,19503,Media Roots,Wisp orchestrated by Fluorescent Grey - untitled (snippet)
230791001,203322377,2015/05/04 16:23:57 +0000,1040616,Jon Whitener,"""Where are the moderate cops?""  OH MAN what an excellent question!!"
230619251,203322377,2015/05/03 03:26:03 +0000,1649854,Paradoxmiller,"Funny how some people find it justifiable to “collonize” the USA by destroying the land, polluting the water and air, and killing and enslaving people, but when others try to take some of that power back, people get up in arms about it."
230482065,203322377,2015/05/01 21:50:35 +0000,1941296,Andrew Barrett 5,There was a leaked email from a company offering to find proof of chemical weapons in Syria. Then of course because the proof was smuggled out there was no proof it even came from Syria.
230381000,203322377,2015/05/01 02:22:46 +0000,2212680,Ather,Appreciate your thoughts on the topics at hand. Great discussion and energy of thoughts.
230371667,203322377,2015/05/01 00:45:03 +0000,2889802,Magpie Littles,Hahahaha!! Don't hold back Abby!! :)
230370849,203322377,2015/05/01 00:35:29 +0000,15774,Fluorescent Grey,RBMA Çó£é rÜññÉr$ - Jesus Tom (live preview 2)
230370834,203322377,2015/05/01 00:35:21 +0000,4161525,Fluorescent Grey,RBMA Çó£é rÜññÉr$ - Jesus Tom (live preview)
230368886,203322377,2015/05/01 00:11:28 +0000,4058269,Bryan Dalla-Cundiff,"The phrase “black lives matter” states that human live can also be color-coded, which just further convolutes the issue. All lives matter regardless of class, culture, geographical region, or even species. No life is isolated as one must depend on another for existence. Not being able to come to terms with this is the root of everything that is wrong with the world. People are different in certain aspects; psychologically in nature and physically in relation to where one is geographically born or acclimated to. That, however, is why we have names. To classify a certain person for the aspects associated to them that are different from another. Not every group of individuals is the same, and not every person is either, but we are all human."
230368745,203322377,2015/05/01 00:09:47 +0000,4058269,Bryan Dalla-Cundiff,"I agree that certain groups of people are more or less privileged within certain circles, due to the ideology shared in that social group, but that doesn’t make it absolute. I would argue that by continually labeling darker skin tones or lighter skin tones to color, it continually segregates humans from each other. Biologically speaking, we are all one race: the human race. Any other concept to (human) race is just a social context, which means it's a misunderstanding that is widely believed. By stating people are black or white it leads false evidence, whether subconsciously or consciously, to the social context that humans are fundamentally different. This is a notion that must be accepted in order for capitalism to continue, as disparity and inequality are the foundations to its economic structure."
230364618,203322377,2015/04/30 23:24:31 +0000,4198793,JONNY 5,THANKS Y'ALL- RESPEKT!
230361065,203322377,2015/04/30 22:47:34 +0000,922574,Alvarez Martinez,Where does police power come from? The same place inequality comes from: The State.
230351137,203322377,2015/04/30 21:11:26 +0000,1728680,Defiance,"Not just a disconnect, it functions as propaganda to generate symapthy for the police."
230350007,203322377,2015/04/30 21:00:23 +0000,1483,jerran2014,good midiaroots radio
230349344,203322377,2015/04/30 20:54:18 +0000,727637,Defiance,@defiance-2: Excerpted from this article: http://www.theatlantic.com/politics/archive/2015/04/nonviolence-as-compliance/391640/
230349118,203322377,2015/04/30 20:52:30 +0000,727637,Defiance,Quote from Ta Nehisi Coates
230348175,203322377,2015/04/30 20:44:54 +0000,1235864,Gabriele T,?
230347320,203322377,2015/04/30 20:37:07 +0000,359269,Mark,I heard Victoria Nuland was handing out cookies in Baltimore
230271538,202398615,2015/04/30 08:09:12 +0000,2152401,MrNoob,50 Million  died during the WWII
230271262,202398615,2015/04/30 08:04:50 +0000,1996671,MrNoob,the keep their strategy of tension going. Perpetuate tension. More money for the millitary
230267941,202398615,2015/04/30 07:07:39 +0000,359367,MrNoob,That guy has no clue. Many laws have been written by corporate america
230267914,202398615,2015/04/30 07:07:10 +0000,335493,MrNoob,Corporations put money into politicians pockets
229760808,202398615,2015/04/26 08:01:11 +0000,2461604,Mr.Harmless,@media-roots: Also Coinbase has an Url payment option too -  https://developers.coinbase.com/docs/merchants/payment-pages this should be you first choice because coinbase is very convinient and you have a lot of options. They are fairly successful for good reasons ;)
229760598,202398615,2015/04/26 07:56:59 +0000,2461604,Mr.Harmless,@media-roots: Bitcoin uri´s : simple explanation - https://electrum.org/bitcoin_URIs.html the standart with explanations- https://en.bitcoin.it/wiki/URI_Scheme it may need a manually configuration of the browser and a bitcoin client/wallet present on Desktop  QRcode- http://bitcoinqrcode.org/
229760035,202398615,2015/04/26 07:45:37 +0000,2461604,Mr.Harmless,@media-roots: Yes it is possible to get doantions directly to a wallet adress in a link but it isnt as commonly useable as the coinbase thing. ill research and post it here .. gimme a few mins ;)
229759645,202398615,2015/04/26 07:38:19 +0000,2461604,Media Roots,"@mr-harmlos: thanks for lighting a fire under or butts to do this, I agree it has been too long. Can it just be a hyperlink instead of a button so we can put it on soundcloud too?"
229759433,202398615,2015/04/26 07:33:19 +0000,2461604,Mr.Harmless,The bitcoin donation button is missing for way to long - Howto: https://developers.coinbase.com/docs/wallet/tutorials/donations - Many people dislike paypal for good reasons and its way easier to donate internationally with bitcoin. Maybe even interplanetary someday ;) . Great podcast its really appreciated. Thx for the insights =]
229753690,202398615,2015/04/26 05:31:00 +0000,4644,jerran2014,good midiaroots radio
229745907,202398615,2015/04/26 02:55:24 +0000,604607,Barry Hamill,if you want to get blocked by jamie on twitter mention the dozens of serving israeli soldiers fighting in the fake nazi battalions in ukraine :}
229645559,202398615,2015/04/25 06:54:24 +0000,2486488,Media Roots,fluorescent grey - rubberbabydollbabereich (ui9*5-3dsx[) ) [unreleased]
229645510,202398615,2015/04/25 06:53:31 +0000,1856,Media Roots,fluorescent grey - babydollbabedollstevereich(1.384/3) [unreleased]
231398065,201949279,2015/05/09 04:14:33 +0000,837406,Caalamus,"@media-roots: the new Radophonic Workshop, Shiraz... the year is 3033√"
231397695,201949279,2015/05/09 04:07:46 +0000,464337,Caalamus,@media-roots: Good on you for these track titles! Cool interview. Thank you for the opportunity to experience all of this!
230506289,201949279,2015/05/02 02:56:27 +0000,8494,Ather,nice sounds.
229314659,201949279,2015/04/22 17:07:54 +0000,3011899,Media Roots,Sote - Parallel Arcs (self-released track on sotesound.bandcamp.com)
229256492,201949279,2015/04/22 05:51:34 +0000,1890893,Media Roots,@media-roots: released on Isounderscore [2xvinyl]
229249792,201949279,2015/04/22 04:01:51 +0000,4241,jerran2014,good midiaroots radio
229248361,201949279,2015/04/22 03:41:25 +0000,1620773,Media Roots,"""Tehran-based electronic composer and sound artist Sote conjures up otherworldly modular manipulations. Live from Berlin’s CTM Festival."" : http://www.rbmaradio.com/shows/sote-live-at-ctm-festival-2015"
229248307,201949279,2015/04/22 03:40:36 +0000,1465699,Media Roots,Record Label Records : www.recordlabelrecords.org
229248206,201949279,2015/04/22 03:39:22 +0000,1067394,Media Roots,Buy/Listen to  Sote's 'Dastgaah' on Record Label Records : http://recordlabelrecords.org/sote-dastgaah.html
229247987,201949279,2015/04/22 03:36:16 +0000,2636879,Media Roots,"Buy/Listen to  Sote's 'Wake Up' 12"" on Record Label Records : http://recordlabelrecords.org/sote-12-(limited-edition.html"
229247872,201949279,2015/04/22 03:34:36 +0000,2841803,Media Roots,Follow Sote / Ata Ebtekar on twitter : @sotesound https://twitter.com/sotesound
229247808,201949279,2015/04/22 03:33:39 +0000,124135,Media Roots,"Sote / Ata Ebtekar's facebook page for regular updates, show dates and new releases : https://www.facebook.com/ata.sote.ebtekar"
229232473,201949279,2015/04/22 00:30:16 +0000,2408832,Media Roots,Sote - Exciters from Arrhythmia released on May 25th 2015 by Record Label Records
229232401,201949279,2015/04/22 00:29:34 +0000,2447025,Media Roots,Sote - Tabula Rasa from Arrhythmia to be released May 25th 2015 on Record Label Records
229232290,201949279,2015/04/22 00:28:20 +0000,2161419,Media Roots,Sote - Helix from Architectonic on Morphine Records
229232209,201949279,2015/04/22 00:27:26 +0000,2073519,Media Roots,"Sote - Wake Up from the Wake Up 12"" on Record Label Records"
229232173,201949279,2015/04/22 00:27:04 +0000,1987458,Media Roots,Lonesome CLouds from Ata Ebtekar & Mazdak Khamda ‎– Sonic Within on Digitalis
229232047,201949279,2015/04/22 00:25:30 +0000,1890893,Media Roots,Ata Ebtekar & The Iranian Orchestra For New Music - Alireza Mashayekhi ‎– Ornamental - Ata Ebtekar & The Iranian Orchestra For New Music Performing Works Of Alireza Mashayekhi
229232004,201949279,2015/04/22 00:24:59 +0000,1756680,Media Roots,Various selections from Alireza Mashayekhi/Ata Ebtekar ‎– Persian Electronic Music: Yesterday And Today 1966 - 2006 on Sub Rosa
229231885,201949279,2015/04/22 00:23:37 +0000,1249028,Media Roots,Sote - Untitled (track 10) from Dastgaah on Record Label Records / Dielectric Records
229231785,201949279,2015/04/22 00:22:28 +0000,837406,Media Roots,Sote - Untitled (track 2) from Dastgaah on Record Label Records/Dielectric Records
229231666,201949279,2015/04/22 00:21:20 +0000,464337,Media Roots,"Sote - Electric Deaf from the Electric Deaf 12"" on Warp Records"
229231621,201949279,2015/04/22 00:20:43 +0000,12269,Media Roots,Sote - Shattered Dreams Decoded from 'Persian Electronic Music Yesterday and Today' on Sub Rosa
230558173,201492625,2015/05/02 15:34:48 +0000,1643908,Toxis,"@media-roots: Well, I'm not sam, nor do I speak for them, but calling him neocon is factually incorrect. ""and I assume you are coming from"" Nope, I agree with some of what Sam says, same as I agree with some of what you say, I dissagree with Sam on some issues, I dissagree with you on some issues)the best parts, you (well, Abby, I haven't listened to you enough to have an opinion) and Sam are about 75/80% compatible - and it's ok, If you always agree with someone 100%, there is no discussion, no one challenges your views, so you start fermenting in your own small world. Hence I do not understand why the hatred to Sam. It looks a bit religious =)"
230557530,201492625,2015/05/02 15:29:01 +0000,1643908,Toxis,"@media-roots: "" Have you been reading Robert Kagan?"" - nope, never heard of him, and I'm agains any intervention to any sovereign nation."
230557395,201492625,2015/05/02 15:27:32 +0000,1643908,Toxis,"@media-roots: try saying the same thing about juddaism see how that works out for you"" oh, I have no reservations about chritisizing any ancient mythology based cults, and all 3 desert death cults are rotten to the core."
230331959,201492625,2015/04/30 18:26:18 +0000,936362,I-K,http://www.cispaisback.org
229764626,201492625,2015/04/26 09:09:14 +0000,1643908,Toxis,"@media-roots: and this https://soundcloud.com/samharrisorg/ask-me-anything-2 is exactly what he is saying - if you really want to understand his position, and not just hate him for what you thought he said, listen to this"
229669779,201492625,2015/04/25 13:01:52 +0000,2637997,Ross Carruthers,not a great fan of this music bit aimless
229521829,201492625,2015/04/24 07:27:11 +0000,1643908,Media Roots,"@media-roots: if you also want me to rationally discuss this with you I'm not terribly interested, i vehemently disagree with the general pov Sam and I assume you are coming from. I'll admit Sam is willing to make a 'good argument' but so are a lot of so-called intellectual neocons, read their rhetoric about why we should focus on islam in and of itself sounds virtually identical to Sam Harris"
229521650,201492625,2015/04/24 07:24:10 +0000,1643908,Media Roots,"@toxis-1: ""because if you are liberal, or at least have 'liberal values' - that is: equal rights for all, free speach, separation of chruch and state, and all the bells and whistles "" Have you been reading Robert Kagan? because you're beginning to sound a lot like the founder of PNAC, the guy who uses liberal values to argue for 'humanitarian' US military intervention. - Robbie"
229521600,201492625,2015/04/24 07:23:22 +0000,1643908,Media Roots,"@toxis-1: try saying the same thing about juddaism see how that works out for you, sorry but that Sam Harris argument is another fallacious ploy on behalf of a closeted neocon (named Sam Harris)  unacceptable talking point - Robbie"
229519968,201492625,2015/04/24 06:55:12 +0000,1643908,Toxis,"@media-roots: because if you are liberal, or at least have 'liberal values' - that is: equal rights for all, free speach, separation of chruch and state, and all the bells and whistles - you should be conserned about the practices of islam, in your own countries I have to add. You should raise awarness of the status of women, gays, free speach etc in countriesl like UAE, but this can not be a basis for invasion. Many european countries have problems with muslim traditions of female genital mutilations, horour killings etc. Basically, your good old saudi spread and financed wahhabism - and this is a problem, but IMHO you have to deal with the causes, not the symptoms. First, ban Saudis from any international politics till they start acting like grown people. Stop supporting them and all the other similar monarchies and dictators. Well.. that would be a start. And that's why IMHO Sam is fixated on this issue. I think.. he bight have been bitten by an arab, and now has alergic reaction, who knows:)"
229519499,201492625,2015/04/24 06:46:02 +0000,1643908,Toxis,"@media-roots: "" I believe Sam Harris to be a very clever racist."" oh no you didn't.. :) Islam is not a race, islam is a set of ideas. A set of very particular ideas how to live your life, how to rule a country, how to treat your peers and your enemies, and how to go to heaven. You do understand that not all brown people are muslim, and that you don't have to be brown to be muslim. Are _you_ a racists, if you criticize capitalism? That's a set of ideas too:) They are not religious in nature, but they could very well be, when you see how are they being worshiped and mythologised by one of the parties in US."
229513421,201492625,2015/04/24 04:53:14 +0000,2532214,Magpie Littles,Great talk
229492631,201492625,2015/04/24 00:05:50 +0000,153589,Ross Carruthers,great!... love listening to stuff that makes me feel smarter after listening to it.
229473679,201492625,2015/04/23 21:01:14 +0000,1643908,Media Roots,"@toxis-1: even Salmun Rushdie's views on islam are more understandable, he had a fatwa put out on him. So maybe you can explain to me why is Sam Harris so fucking obsessed with Islam and finger wagging other 'liberals' to be equally as fixated as him?"
229473565,201492625,2015/04/23 21:00:14 +0000,1643908,Media Roots,@media-roots: - Robbie
229473542,201492625,2015/04/23 20:59:59 +0000,1643908,Media Roots,@toxis-1: Well for me personally its not only 'politics' I believe Sam Harris to be a very clever racist.  I also believe that his extreme focus on Islam is extremely suspicious and that in and of itself should be questioned. Why is someone who label themselves an atheist so FIXATED on a religion that they rarely encounter themselves? Part of me would be able to understand Sam's extremely bizarre focus on Islam if he was raised in a neighborhood where he encountered anti semitism or things like that.
229463757,201492625,2015/04/23 19:40:09 +0000,1643908,Toxis,"@toxis-1: and the worst part, of any religion, but at this particular moment in history - especially islam - belief in the afterlife. Not a vague afterlife, or the wishy washy afterlife crystal wielding hippies believe in - no, the afterlife that you can go directly if you die killing infidels, or defending your religion, or your flavour of religion (most victims of islamic terrorism are muslim people). This is extremely bad. Again, nothing the west can do about this - this has to be done by musslim people themselves. And this is the problem Glen and you (I think, sorry if I misspoke) have - you are Sam's antipode, he says it's only religion, you say it's only politics.. and most probably it's both, andm more"
229462016,201492625,2015/04/23 19:25:52 +0000,1643908,Toxis,"@media-roots: 2/2 well, that's my interpretation of his position. And I completley agree that they are what they are now becuase of mongols, chirstians, british.. etc. So I agree that it's not because those people are worse, no, they are same people you and I are, they are conditioned by their history, and people bringing democracy packed in artilery shells made out of depleted uranium, or delivered by hellfire missles from flying killer robots do not help..."
229461976,201492625,2015/04/23 19:25:34 +0000,1643908,Toxis,"@media-roots: Heh.. to be able to tell you what exactly is he saying I would either need to be him, or have followed him and heard most of what is he saying. So it would be easyer if you would point to where was he saying what you say he said (damn.. my grammar is off somehere, i can feel it, sorry non native speaker:) Anyway, what he says about islam is the same what muslim reformers like Maajid Nawaz says - that islam has a very nasty side, and due to the fact that it is a direct message from god, wrote by the hand of god, if you are a devout muslim - you have to read is as is. You can't play a 'oh no, it's just an allegory' card as reformed religions can. And muslims have to have their reformation, and the west (east, south and west) have to stand back, and let the muslim people transform their religion into something that does not include stoning people for what they are (whatever that is, adulterers, gays, atheists, apostates, whatever)..."
229455663,201492625,2015/04/23 18:33:09 +0000,1643908,Media Roots,"@toxis-1: what exactly is he saying then? Because as far as im concerned what he said is virtually identical to the same delusional american exceptionalism about our killings VS theirs that a psychotic blood thirsty neocon would say, except Sam is more dangerous since he couches his psychosis in  faux intellectual rational language - Robbie"
229443483,201492625,2015/04/23 16:54:36 +0000,1643908,Toxis,it is not what Sam Harris is saying
229292906,201492625,2015/04/22 14:01:39 +0000,599358,prothopectore,"the interview with snowden was AMAZING! yes, the merican' people think of sex 23/7, so why not explain it via dick pics?"
229211616,201492625,2015/04/21 21:00:09 +0000,406627,eljee,"@santandersepulveda: sweet link, thanks. https://www.hackread.com/cia-scanning-facebook-chats/"
228963372,201492625,2015/04/19 23:03:48 +0000,406627,santandersepulveda,Read :: https://www.citizen.org/documents/Google-Political-Spending-Mission-Creepy.pdf  \\ 
228943123,201492625,2015/04/19 19:41:44 +0000,4591,jerran2014,good midiaroots radio
228876881,201492625,2015/04/19 06:00:47 +0000,13908,Media Roots,fluorescent grey - raymond scott has a babydoll philip glass inside his computer and you don't care 1 (unreleased)
228876860,201492625,2015/04/19 06:00:24 +0000,2600411,Media Roots,fluorescent grey - raymond scott has a babydoll philip glass inside his computer and you don't care 2 (unreleased)
319855967,200402152,2016/12/13 21:59:57 +0000,9019,Can Dank,what is this song?!!! I need to know!
232035386,200402152,2015/05/14 07:57:15 +0000,1752119,kalse7en,WORD. I Like AAA now :)
232035291,200402152,2015/05/14 07:55:35 +0000,1644232,kalse7en,Saudi is the ruling family. Aal Saud = Saudia..
232035103,200402152,2015/05/14 07:52:18 +0000,1422261,kalse7en,http://www.bbc.com/sport/0/olympics/19180030 Saudi Female at Olympics. Just playing devil's advocate here..
232034538,200402152,2015/05/14 07:43:57 +0000,91650,kalse7en,@todd-foster-10: because no one really knows who the real enemy is. All this conflict and even more speculation everywhere. Who's the puppet master? I still wonder. No one is innocent. (And sorry..) even the guest speaker.
230549039,200402152,2015/05/02 13:55:30 +0000,826501,Ather,very good.
228205681,200402152,2015/04/13 21:30:17 +0000,484019,Todd Foster,"Remember Abby, all of these countries attacking Yemen are central banker controlled countries. Thus, letting the people of Yemen know that once you're conquered you stay conquered...just liek Iraq etc. When the people of a country resist their puppet government.. bad things will happen. The drone bombing of these countries such as Pakistan and Yemen is outside of law... and basically slaughter."
228204874,200402152,2015/04/13 21:24:18 +0000,91650,Todd Foster,"Abby, and why do so few talk about how our congress is working for Israel, violating the Logan Act, and clearly battling with the whitehouse. These are signs red alert sign of a government on the verge of collapse."
227998859,200402152,2015/04/12 05:21:15 +0000,2098857,Media Roots,Clinton Foundation Saudi donors: http://www.washingtonpost.com/blogs/right-turn/wp/2015/02/18/foreign-donations-to-hillary-clintons-foundation-raise-major-ethical-questions/
227998828,200402152,2015/04/12 05:20:40 +0000,2061114,Media Roots,Saudi Princesses still jailed: http://www.washingtonpost.com/blogs/worldviews/wp/2015/01/23/dont-forget-the-late-saudi-kings-jailed-princesses/
227998754,200402152,2015/04/12 05:19:17 +0000,2075748,Media Roots,"Saudi princesses on house arrest, locked in basement: http://rt.com/news/162452-saudi-princesses-denied-food/"
227994224,200402152,2015/04/12 03:52:11 +0000,2890,jerran2014,good midiaroots radio
319679691,198968736,2016/12/12 23:09:37 +0000,4518020,Can Dank,BOOKMARK
247959104,198968736,2015/09/17 15:17:45 +0000,4877403,ammonammon,Is it too much to say that maybe they do this as a job not a 'personal passion'?
236215993,198968736,2015/06/16 13:37:35 +0000,4793775,David Greco,"Great job guys. You cover the things others fear to or spew misinformation about. Know that there are many of us who know the truth, and appreciate what you do. I understand the constant attacks you absorb for daring to defy the corporate puppet media and their masters. In regards to your BTS, it was the best news/journalism show ever to be on TV. With regards to the job you do Abby, and the way you do it/everything with all your heart and soul; you are incomparable."
228056015,198968736,2015/04/12 18:03:51 +0000,1943842,Greta Gerdie,God  no to Hilary  or Jwb!  Unfortunately Hilary has proven to been corrupted by that sphere. No more crazy war mongers please!
227810656,198968736,2015/04/10 15:42:36 +0000,3031821,sleestack808,because the baby boomers are still alive (duck and cover)
227809548,198968736,2015/04/10 15:33:25 +0000,2681410,sleestack808,i googled cobalt wars. nothing. what is going on?
227702825,198968736,2015/04/09 19:26:44 +0000,2101813,How am I looking,"Hillary as front-runner? Yep, big WTF. Bernie v.s. her in primaries will be like watching Ron Paul v.s. 2007 GOP primary."
227697828,198968736,2015/04/09 18:48:22 +0000,1148532,How am I looking,"Like JFK assassination, 9/11 issues are sad if you want the people to take all of this ugliness seriously. Theatre and/or lies."
227648380,198968736,2015/04/09 11:10:30 +0000,2473202,fight_da_system,Please check the works of Immanuel Wallerstein and his Systems Theory. He gives an impressive reading of the cold war phenomenon and capitalism in general.
227643901,198968736,2015/04/09 10:11:17 +0000,1629058,fight_da_system,"Hi Abby, I am the guy who asked you about bin laden. I can't believe you'd remember it! I miss talking to you, it was such a surreal experience and you are so much more astonishing in person...(sigh). Anyway keep fighting the good fights and until we meet again I'll send you all my affection."
